nose_y,nose_x,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,target
0.3281459,0.26949307,0.34912285,0.25428534,0.31722242,0.25857723,0.38683438,0.20831025,0.29681897,0.20705901,0.43801826,0.20568177,0.25485796,0.21563393,0.5269779,0.25995368,0.16678524,0.34012803,0.5339552,0.33560908,0.15182607,0.43986902,0.42441154,0.36051628,0.31896764,0.36588404,0.48507756,0.52397233,0.3011644,0.5400373,0.4846718,0.612468,0.30204347,0.6704678,0
0.28900078,0.24843916,0.30231848,0.23276709,0.27464482,0.24020295,0.337862,0.18368271,0.24800627,0.19437414,0.39668795,0.18930623,0.21748476,0.20615882,0.51007307,0.23700655,0.13912103,0.31810063,0.5172898,0.3217838,0.111855164,0.41005215,0.40499443,0.35207698,0.29674083,0.35859793,0.43626353,0.5017645,0.28622544,0.5089569,0.43322152,0.5360575,0.29374504,0.66574836,0
0.28710192,0.2267415,0.3118506,0.19789433,0.26580405,0.20209049,0.35021836,0.17082147,0.25129068,0.17756054,0.39937708,0.2081766,0.21468717,0.21713439,0.5207137,0.26582336,0.12529445,0.3324374,0.5398694,0.37468493,0.11043551,0.4291403,0.39526772,0.37173963,0.290384,0.3829261,0.3869843,0.50532407,0.29580468,0.5065545,0.38189292,0.52815974,0.28692237,0.6673244,0
0.35880956,0.21556824,0.38341853,0.19352703,0.34219432,0.19450282,0.41246566,0.17563431,0.31850573,0.17787585,0.46356988,0.2275027,0.27279025,0.22135407,0.5526302,0.29362535,0.18298918,0.31420034,0.58604234,0.37665814,0.15088116,0.38206428,0.4256372,0.38651967,0.32745725,0.38211676,0.44882828,0.5245132,0.35441515,0.50750136,0.42616034,0.52242756,0.3723979,0.5517729,0
0.3870086,0.18724123,0.4099157,0.16978976,0.37237155,0.16175853,0.43853578,0.1613373,0.34908804,0.14557014,0.47526264,0.20718527,0.28350556,0.19027178,0.5550719,0.2825495,0.17340569,0.2801572,0.613813,0.37620908,0.14063726,0.3570814,0.41053578,0.36440098,0.31607535,0.35922098,0.4495667,0.51530206,0.35160252,0.49233592,0.42896074,0.5147431,0.36680013,0.5679358,0
0.37568069,0.17913918,0.3993959,0.15829909,0.35891426,0.1558412,0.42311534,0.15109575,0.33227503,0.14276361,0.47087312,0.20858853,0.2761065,0.18860781,0.54973644,0.28669044,0.17337209,0.27002296,0.60360825,0.3915338,0.1259295,0.34979472,0.41324115,0.36568815,0.3180233,0.35934997,0.43405193,0.509871,0.352336,0.49399468,0.42753184,0.5042121,0.34804162,0.62279534,0
0.3872363,0.24388985,0.4111638,0.22176038,0.37090015,0.21617612,0.43407673,0.20792839,0.3425758,0.19517688,0.47529942,0.24852943,0.27061415,0.23022383,0.5435139,0.32497954,0.15682757,0.330016,0.59218985,0.3905,0.11410101,0.42282492,0.4070594,0.41180348,0.3013438,0.39680362,0.41816008,0.52377045,0.31609258,0.47961646,0.40026626,0.55109483,0.33835924,0.60175705,0
0.36660045,0.16934341,0.39263457,0.14742091,0.35017252,0.14448024,0.42025694,0.13139942,0.32658002,0.12047896,0.4664007,0.19722956,0.2618721,0.17388253,0.52052844,0.30074877,0.15314221,0.2592515,0.54473877,0.3678101,0.09736602,0.34490925,0.39988333,0.36588717,0.29682612,0.357997,0.41454953,0.48599166,0.33234978,0.48056316,0.4016118,0.5039773,0.3293115,0.6261381,0
0.3638345,0.18004438,0.3880238,0.15553935,0.34649098,0.15455288,0.414999,0.14271806,0.32083777,0.1388487,0.46612388,0.21297586,0.25400358,0.19308959,0.52538824,0.31608897,0.13708356,0.28553206,0.55574715,0.39378995,0.088254265,0.38973257,0.4030269,0.38019678,0.2965746,0.37321162,0.41831827,0.5061253,0.3280148,0.4857852,0.40636444,0.5150106,0.32972807,0.6406311,0
0.34573197,0.20002888,0.37239695,0.17504069,0.32738686,0.17250097,0.40742764,0.15453605,0.3062514,0.1518964,0.45947918,0.20626387,0.24827729,0.20196275,0.5228816,0.340067,0.13514274,0.32075492,0.5485725,0.45465848,0.09626752,0.4291398,0.40038174,0.3771273,0.29624978,0.3750223,0.42611778,0.4805153,0.31767005,0.46961337,0.40153706,0.50961286,0.32981822,0.6348431,0
0.37907264,0.16888598,0.4027217,0.14195669,0.35770032,0.14042938,0.43523487,0.12184988,0.33580214,0.119844094,0.49740082,0.18569121,0.28004318,0.17729329,0.55041516,0.31553417,0.21130364,0.31094784,0.55883396,0.4281451,0.17859238,0.41621178,0.44977266,0.36880827,0.33202252,0.36525458,0.45898324,0.50133467,0.3375729,0.5068344,0.46601272,0.65225655,0.33837998,0.65504146,0
0.41767412,0.22878456,0.44155794,0.2028214,0.40082595,0.20398608,0.478378,0.17070733,0.3833402,0.16972612,0.5417238,0.21459262,0.33402765,0.20508389,0.57505596,0.34156495,0.25204334,0.31230256,0.5841885,0.4803874,0.20169918,0.41972968,0.49179417,0.36404145,0.3771393,0.3580813,0.4791199,0.5128557,0.35078835,0.5007289,0.4654965,0.6627698,0.33071524,0.6505289,0
0.4716402,0.2540155,0.49671268,0.23428017,0.45155236,0.22790828,0.5233261,0.20230101,0.42311776,0.1891501,0.5712006,0.25133175,0.35672125,0.22227274,0.60154045,0.36792156,0.26278412,0.34924126,0.6138041,0.48700914,0.25178617,0.46284032,0.48699617,0.38184845,0.38056704,0.3621622,0.48091084,0.4988813,0.32107618,0.5172262,0.45292938,0.6587187,0.29368162,0.54640055,0
0.39434183,0.26241884,0.41924414,0.24028566,0.37841797,0.24033915,0.45735532,0.21505034,0.3615145,0.21050629,0.51435643,0.24649143,0.3158736,0.23875688,0.5490531,0.35991073,0.25743228,0.3699436,0.5866443,0.49504167,0.28641433,0.48017812,0.46307963,0.40244684,0.36111495,0.3861899,0.46871936,0.46436137,0.30109474,0.45633206,0.44618222,0.6585523,0.30192512,0.51664567,0
0.3890135,0.27549976,0.4073456,0.2554116,0.37194225,0.25598603,0.4375022,0.2321032,0.3533998,0.235829,0.49233013,0.2623155,0.30917597,0.259262,0.53654003,0.3653272,0.2753578,0.39665002,0.5527929,0.48511085,0.30096242,0.5014889,0.4654728,0.40795773,0.3691606,0.40776142,0.48219895,0.52553385,0.30514318,0.51823425,0.46321246,0.6559638,0.3060189,0.5409973,0
0.47776592,0.23934186,0.49960226,0.21233772,0.45609212,0.21507381,0.51738566,0.17778419,0.41395983,0.1826639,0.5723343,0.22985679,0.34347567,0.2366327,0.58603054,0.35442552,0.35973614,0.37489617,0.59910536,0.46731493,0.35979772,0.5004997,0.5009438,0.40022296,0.40544742,0.40050375,0.4999555,0.44469887,0.36454722,0.45447558,0.4629675,0.64395523,0.36361217,0.5195163,0
0.48763424,0.12312382,0.5100647,0.0982244,0.46902192,0.093265854,0.533975,0.093889,0.4406149,0.08408673,0.58458745,0.17039415,0.36411363,0.15021221,0.5833688,0.30452403,0.30476445,0.30213165,0.580463,0.43104494,0.3117813,0.41675183,0.48671302,0.37285388,0.36607358,0.36951706,0.48299858,0.50149834,0.3368078,0.5189955,0.45043275,0.65345335,0.28127974,0.6505019,0
0.450196,0.022256844,0.46051762,0.016543204,0.43239495,0.013340907,0.45402965,0.013930003,0.36839145,0.0062699616,0.46049172,0.06883568,0.26488078,0.079083055,0.4667982,0.21264449,0.23297589,0.25931913,0.5351739,0.30997095,0.25328916,0.40469718,0.40447253,0.35449266,0.30911732,0.3661123,0.41162464,0.49033222,0.31639618,0.51438713,0.38757533,0.6328715,0.29242414,0.7026834,0
0.41849077,0.2007193,0.43280908,0.18658243,0.40544733,0.19164965,0.46459532,0.20134829,0.3989063,0.20991503,0.51566243,0.2709577,0.37272188,0.2827591,0.6334059,0.26102516,0.2803878,0.33252048,0.6678909,0.16347155,0.23535536,0.29494086,0.4860869,0.50002134,0.4032902,0.49623188,0.4832326,0.62908477,0.38928056,0.6354586,0.45498496,0.7452235,0.38135692,0.74946463,0
0.33216438,0.25160804,0.33766937,0.23857316,0.334167,0.23878646,0.3731038,0.22923945,0.35294682,0.22887658,0.4322687,0.2713008,0.39333948,0.27777228,0.5956192,0.25487232,0.33626837,0.38768685,0.55732274,0.19415334,0.33365816,0.47809857,0.4434366,0.5001869,0.43743178,0.5012629,0.43193835,0.6352246,0.42466366,0.63069355,0.42559212,0.7487883,0.43772742,0.7485034,0
0.3434379,0.25310546,0.33789095,0.24507187,0.34092528,0.24463259,0.33668894,0.24485815,0.34328288,0.25029784,0.33900112,0.29229552,0.41604075,0.28272343,0.24315034,0.41901478,0.47664496,0.3702134,0.25021905,0.32434493,0.49974167,0.44406152,0.38505694,0.50201863,0.40017986,0.50281096,0.44570538,0.61525947,0.43395245,0.6164713,0.44643623,0.73254,0.4251641,0.7334707,0
0.4538697,0.22736356,0.4421732,0.22132675,0.46572757,0.22224222,0.42246872,0.23420757,0.48564386,0.23478073,0.3774969,0.28772503,0.51265657,0.2928162,0.32943007,0.38096875,0.5496185,0.39055896,0.32862002,0.32280123,0.58561224,0.45042273,0.403869,0.4928918,0.49161315,0.48882192,0.40897256,0.60880125,0.4960608,0.608304,0.4140073,0.7275305,0.4840196,0.71700585,0
0.46023306,0.20284966,0.4488241,0.19553071,0.47110185,0.19473091,0.42892516,0.20811251,0.49469572,0.20642906,0.38188416,0.26680928,0.5275742,0.2785406,0.33851975,0.37455076,0.5527832,0.35958502,0.3560388,0.323445,0.51817083,0.33676392,0.4114891,0.49474114,0.49666792,0.4899933,0.41317737,0.5994062,0.49753606,0.5942906,0.41525003,0.71870303,0.49099052,0.7048496,0
0.43587252,0.24379234,0.44549426,0.22685693,0.42012975,0.2268565,0.46500593,0.23123577,0.4049967,0.23161036,0.5052399,0.28906113,0.3629795,0.28583,0.51811236,0.39352822,0.34639585,0.37578815,0.48967427,0.44419917,0.3862719,0.4323071,0.47955972,0.4920854,0.39487875,0.4967702,0.48290431,0.6101275,0.3909422,0.60907996,0.465774,0.7156757,0.41204435,0.7133497,0
0.37143904,0.5075687,0.35506725,0.4999516,0.3576209,0.50140834,0.336761,0.4654213,0.34353298,0.4738073,0.3709941,0.42069465,0.39290196,0.41672358,0.42258474,0.44770306,0.42148793,0.44283187,0.40375897,0.49244207,0.4030429,0.49006605,0.6556355,0.44070357,0.6664772,0.43003327,0.67281294,0.50875056,0.6999755,0.5048884,0.7545767,0.49551043,0.7430941,0.46979985,1
0.36638564,0.4949305,0.3518982,0.4930987,0.35124063,0.4970654,0.34516436,0.46717903,0.3413539,0.476922,0.39305437,0.42169833,0.3602181,0.41845447,0.40830553,0.4179575,0.3965842,0.45161402,0.4050313,0.47127342,0.39868617,0.47514892,0.636031,0.44648057,0.6116787,0.4583853,0.6235277,0.49370724,0.6148356,0.49360225,0.7559959,0.49749398,0.6775392,0.50904155,1
0.35983405,0.5016078,0.34853494,0.49800178,0.34516084,0.5005887,0.34237012,0.4680055,0.33511958,0.4760548,0.39838156,0.42991722,0.35390863,0.41632605,0.42417884,0.45984793,0.3778486,0.4403431,0.4065877,0.46995276,0.38185334,0.47356802,0.62294257,0.44353372,0.61069417,0.44366032,0.64064664,0.48297834,0.63377273,0.45786935,0.71748126,0.45234984,0.68321794,0.48544025,1
0.32911378,0.5245422,0.3177734,0.51812184,0.3169207,0.5203449,0.30488282,0.48948628,0.30682644,0.49418688,0.3467327,0.44344017,0.3514367,0.4408259,0.38314313,0.4681831,0.3613058,0.47796044,0.3404203,0.52099377,0.33927882,0.518549,0.56237864,0.47034758,0.5574562,0.4709798,0.6053449,0.47287863,0.6017477,0.46250805,0.6724257,0.46079788,0.66992474,0.45801198,1
0.3333081,0.52223825,0.31994244,0.51476276,0.32008168,0.5189491,0.30254865,0.4809646,0.30860788,0.4880391,0.33222538,0.43671584,0.36017808,0.43841264,0.37555414,0.46644995,0.38255417,0.4643124,0.33695662,0.5257798,0.35148782,0.51765263,0.5561379,0.46372446,0.57454544,0.4598486,0.61493945,0.4770982,0.6292653,0.4710673,0.6498682,0.46226665,0.6412001,0.504854,1
0.33050263,0.5280895,0.32236832,0.5199764,0.31797814,0.5232862,0.31069842,0.48630738,0.30565333,0.49397016,0.3563978,0.44595575,0.3405323,0.44398308,0.38614094,0.47057244,0.3717627,0.47273755,0.36486548,0.5334444,0.35778278,0.53125167,0.57126975,0.46937883,0.5483611,0.4730097,0.6355251,0.4759005,0.60247314,0.47591376,0.662459,0.45935473,0.6557175,0.45602143,1
0.3109772,0.54163826,0.30098996,0.5358517,0.29758716,0.53736395,0.29844707,0.49725503,0.28713506,0.500508,0.35453695,0.458005,0.31250745,0.45285842,0.36451286,0.46452278,0.34465322,0.46750522,0.3480628,0.5320439,0.33792195,0.5240702,0.57151353,0.47820503,0.5432823,0.48312506,0.6327075,0.4757001,0.593714,0.47542113,0.7208707,0.5505508,0.6474092,0.4805225,1
0.32323885,0.5364258,0.31246942,0.53412074,0.306613,0.5375408,0.3076514,0.49602783,0.29556283,0.5062516,0.36922318,0.46165943,0.33133247,0.45736206,0.40667158,0.47261316,0.24637596,0.4959656,0.3516221,0.5270312,0.31005555,0.5286767,0.57714105,0.4830135,0.54378134,0.4859488,0.63220394,0.48401663,0.56942093,0.48354936,0.71719587,0.53605735,0.649895,0.4824959,1
0.32782543,0.5479201,0.31895655,0.54590845,0.31338644,0.5446242,0.31242913,0.5048205,0.29584518,0.5109466,0.3732239,0.46905088,0.32457125,0.45572716,0.4614355,0.4705697,0.35040447,0.45897567,0.3660382,0.5169759,0.35015103,0.5230742,0.56504315,0.48451158,0.5258362,0.4895531,0.6302149,0.49236453,0.568452,0.48495632,0.7198751,0.5525627,0.64049566,0.48132312,1
0.33771658,0.54187447,0.32560912,0.541698,0.32068652,0.5440345,0.31889722,0.50538856,0.30016515,0.5091503,0.3802296,0.46967584,0.32617474,0.45915112,0.4625157,0.4723466,0.33791646,0.47113377,0.36746186,0.51478255,0.34039474,0.516653,0.5659963,0.48563287,0.5222459,0.49029088,0.62960297,0.49248308,0.541604,0.4863683,0.7227075,0.548823,0.64773786,0.48451647,1
0.32057774,0.5393794,0.30832028,0.5364845,0.30325645,0.53920454,0.30487216,0.4985071,0.29283765,0.5053394,0.36042392,0.46420187,0.32721585,0.45578858,0.41366777,0.47572443,0.35403806,0.46818718,0.36325336,0.514854,0.35176322,0.52275175,0.56646633,0.48311576,0.53851473,0.48754,0.6304578,0.48989126,0.5916243,0.481138,0.7098717,0.533117,0.64916766,0.4818058,1
0.31931752,0.47493058,0.3074311,0.46833897,0.3084712,0.46900436,0.29856676,0.4328482,0.3011169,0.4342423,0.34062454,0.40153107,0.36835676,0.39664328,0.35870892,0.4876004,0.37061393,0.46209133,0.32828715,0.51975906,0.3643833,0.5054757,0.5705338,0.44701195,0.5982083,0.43121552,0.62702495,0.49446422,0.65268904,0.4568499,0.6430899,0.4701634,0.6521742,0.4671662,1
0.3608007,0.49414402,0.34067175,0.49747464,0.3451454,0.48899096,0.32408783,0.45061004,0.33176988,0.45645726,0.35468203,0.39472577,0.3957995,0.38356304,0.3789901,0.47502476,0.39281213,0.4420876,0.34577215,0.5419437,0.37379774,0.5042561,0.5865647,0.40925628,0.6120348,0.3932749,0.6202289,0.53545976,0.6439874,0.48650235,0.6625017,0.49152836,0.67609704,0.4856871,1
0.3204933,0.4217802,0.31064433,0.4140912,0.3127861,0.41174948,0.3317426,0.3840772,0.33248353,0.377241,0.3859236,0.3944628,0.39519152,0.3668619,0.3708391,0.5156147,0.39382988,0.48180196,0.34249943,0.5573324,0.36024576,0.53977406,0.5932044,0.42624864,0.607584,0.41508242,0.5618626,0.532464,0.56611896,0.50882155,0.62735736,0.53273505,0.60598093,0.525314,1
0.46121305,0.51384264,0.4610167,0.515509,0.45170003,0.5176451,0.45937973,0.48366246,0.41750312,0.47369072,0.5430103,0.4314143,0.4179841,0.4069984,0.6576631,0.46825942,0.47000766,0.45963973,0.62547123,0.56709,0.40934008,0.47309935,0.5888484,0.39892778,0.5231943,0.38152605,0.6839951,0.45173416,0.5427617,0.42301044,0.82216775,0.35525632,0.62023383,0.41945598,1
0.45785138,0.52326965,0.45985323,0.5288016,0.45340693,0.5310025,0.4710084,0.49535578,0.43578893,0.4903259,0.54175574,0.42913032,0.44269937,0.40293738,0.6559423,0.46407586,0.5040593,0.4309823,0.6313423,0.56519425,0.45426428,0.48721355,0.6088239,0.39445922,0.552965,0.36627167,0.66531074,0.42578873,0.5381788,0.3972474,0.8308147,0.36052856,0.5933933,0.38580173,1
0.41060066,0.52213216,0.4063221,0.5138842,0.3994057,0.5128392,0.41941795,0.47564667,0.3936264,0.46704406,0.5181552,0.44102013,0.39210615,0.39006388,0.68204606,0.46252966,0.4503586,0.38735566,0.6311114,0.5688144,0.46312043,0.50598246,0.70546114,0.40537852,0.6338474,0.35904884,0.79866976,0.41530693,0.64965904,0.36096412,0.8370608,0.35522482,0.8377068,0.34610447,1
0.3607118,0.48860237,0.3638081,0.47341692,0.35185227,0.47347456,0.4000039,0.4238585,0.36858448,0.4281586,0.51102793,0.4231146,0.39096928,0.3831666,0.6833544,0.46046895,0.47452694,0.40388173,0.6288929,0.5746945,0.4084888,0.5004791,0.6947949,0.39726782,0.627904,0.36696035,0.7991306,0.41820085,0.69567513,0.39076242,0.82962173,0.35504335,0.81718516,0.34823895,1
0.36037135,0.4941762,0.3574621,0.48084936,0.3539606,0.4819681,0.39444607,0.43000108,0.36910737,0.43161032,0.5050266,0.42532426,0.3907467,0.37809938,0.6684184,0.4609526,0.45424587,0.3956545,0.6271657,0.57576877,0.44386697,0.4920727,0.7002704,0.3987232,0.63163465,0.36850402,0.78870904,0.43562198,0.73807573,0.3944432,0.8304712,0.35261965,0.8195162,0.33525428,1
0.374922,0.4749316,0.37323007,0.45955342,0.36685985,0.4607987,0.40756676,0.40913865,0.37799358,0.40944535,0.5193013,0.41172382,0.40597603,0.3725996,0.68157065,0.4616594,0.42492232,0.4057736,0.6293342,0.57622886,0.3887441,0.48694798,0.7143221,0.4023875,0.6614115,0.37694165,0.80150217,0.44951588,0.7472209,0.39978606,0.8377661,0.35687956,0.8320526,0.34221637,1
0.32794046,0.39954993,0.31075743,0.39227495,0.31578586,0.3886515,0.32070476,0.36137366,0.33161232,0.34996718,0.37547907,0.35656917,0.41356832,0.34080002,0.37797448,0.49551153,0.4433447,0.45390362,0.37302396,0.5242302,0.37878364,0.5169309,0.58216363,0.3686993,0.6191896,0.35873967,0.5928229,0.4656034,0.6157829,0.44836283,0.6236029,0.5049614,0.63571703,0.50642526,0
0.30640423,0.38315365,0.30238757,0.37346014,0.30362234,0.37239945,0.3152712,0.34607953,0.32356036,0.34047234,0.37783873,0.35156232,0.40272152,0.3389268,0.38403112,0.49284458,0.4251274,0.44570503,0.37802765,0.53190166,0.3900627,0.51018596,0.5928154,0.34708935,0.60021675,0.34334168,0.61961794,0.46713817,0.6020904,0.44435188,0.63665366,0.48449847,0.63069385,0.4825483,0
0.31154418,0.38881207,0.30698216,0.37604058,0.30813545,0.37578493,0.3193832,0.3448722,0.32693022,0.3428691,0.37730086,0.34854504,0.41085124,0.33994377,0.38929674,0.48929152,0.43579695,0.45423314,0.3855747,0.5249431,0.3962137,0.51209486,0.6027983,0.33391464,0.6090887,0.33455464,0.6420367,0.4488586,0.6164579,0.44503996,0.65680915,0.48825082,0.63660276,0.4687814,0
0.30937108,0.38231653,0.30583218,0.37314075,0.30719745,0.37178832,0.31897378,0.34631532,0.3253519,0.3402427,0.38042092,0.34894705,0.4004756,0.33228314,0.38618124,0.48945785,0.410497,0.44649023,0.38054746,0.5273549,0.39106905,0.51109546,0.5988527,0.33642027,0.60371363,0.33830377,0.62134844,0.46533322,0.60313994,0.4419869,0.64480793,0.502782,0.6404871,0.4852184,0
0.31115526,0.3811768,0.30804867,0.37180537,0.30926538,0.37146562,0.32282266,0.34347677,0.3284092,0.3400477,0.3811575,0.34924853,0.40745503,0.33874136,0.3876987,0.48661932,0.426363,0.4473918,0.38144344,0.52324665,0.39406937,0.5088373,0.5964482,0.34171256,0.60907626,0.33332077,0.63574743,0.4448437,0.6267206,0.4404914,0.6519191,0.47679573,0.63611907,0.45676035,0
0.31620517,0.380591,0.31148833,0.3713246,0.3091296,0.36975753,0.32517767,0.34159917,0.3297981,0.33776695,0.38357958,0.34845743,0.40688404,0.33089727,0.3853173,0.48545676,0.4246535,0.4455713,0.3774218,0.5295899,0.39102882,0.5076284,0.6007485,0.3484149,0.616452,0.34228775,0.62128603,0.46504503,0.6183646,0.441892,0.63787836,0.504173,0.63209546,0.48169166,0
0.31714898,0.38269874,0.31184244,0.3732041,0.31073856,0.37125108,0.3261906,0.34301707,0.3302855,0.33802208,0.38578194,0.3509307,0.4114382,0.32884055,0.38628992,0.48828548,0.42838448,0.4468996,0.37934566,0.5289116,0.39220056,0.5051162,0.5994805,0.36420548,0.61776173,0.34617668,0.62271434,0.47018835,0.6305281,0.44515142,0.64086455,0.5078234,0.64000416,0.5043409,0
0.30939022,0.37852788,0.30478203,0.3703667,0.3055526,0.36986777,0.31699374,0.33799744,0.3229577,0.33421457,0.37714732,0.3465416,0.39898998,0.32720464,0.388492,0.47772822,0.41503656,0.44520605,0.37279868,0.5292121,0.38922164,0.5050038,0.58624506,0.3473158,0.61183876,0.33756638,0.5969323,0.45974737,0.609367,0.4435464,0.63606024,0.5034602,0.6371127,0.5023668,0
0.31583214,0.3802317,0.3095281,0.36681926,0.30999053,0.36782128,0.3237533,0.33373398,0.32592094,0.3330665,0.38376546,0.3426029,0.39968556,0.32513887,0.38678777,0.4795352,0.41045815,0.44288987,0.37715334,0.51762384,0.387362,0.5023178,0.599577,0.34444326,0.6133282,0.3374833,0.59827214,0.4595859,0.60870314,0.43291765,0.63463223,0.48178768,0.6344333,0.47983366,0
0.31467903,0.38484442,0.3096133,0.373705,0.30869073,0.37116107,0.326956,0.34206218,0.33057544,0.33596084,0.38740772,0.34626877,0.41195786,0.3237444,0.3904086,0.48442265,0.4358362,0.4394427,0.3754495,0.5289349,0.39175987,0.5024303,0.6118978,0.3252903,0.6253209,0.3218609,0.6254774,0.44681928,0.62380576,0.42905447,0.6592157,0.5153433,0.6367579,0.45728764,0
0.3173975,0.3881625,0.31064355,0.37766346,0.3111234,0.3742343,0.32354188,0.35166764,0.3316894,0.343446,0.38186967,0.35355127,0.41740668,0.335366,0.38813567,0.49794632,0.4337501,0.45174813,0.3725162,0.52775973,0.3890631,0.50710773,0.6123847,0.3260065,0.6244313,0.32480177,0.6290184,0.44572923,0.62128484,0.42869198,0.63299763,0.45586812,0.6289926,0.45493552,0
0.33397684,0.3928789,0.32562825,0.38599378,0.32445312,0.38069183,0.32981348,0.36098242,0.3456088,0.3467587,0.39278194,0.36023742,0.43186992,0.33792847,0.4004467,0.4940564,0.4425125,0.44304436,0.38354278,0.5126766,0.3948545,0.5020981,0.5993695,0.32003763,0.62951946,0.32201108,0.6216414,0.4656787,0.6286481,0.4451507,0.6786475,0.5549885,0.6293867,0.45543677,0
0.3384399,0.39640093,0.3311888,0.38964272,0.32849628,0.38485643,0.33469114,0.3635214,0.3478931,0.3502521,0.395948,0.3598474,0.4328252,0.33846018,0.4028324,0.49367675,0.4426677,0.43280065,0.38662827,0.52476305,0.39529455,0.5092455,0.6147697,0.31420314,0.63554776,0.31908226,0.63658,0.46760052,0.63442206,0.44787872,0.6564878,0.5287205,0.6340714,0.4830055,0
0.34136075,0.39501855,0.32982695,0.38612962,0.332075,0.38231653,0.34817773,0.3598218,0.35255226,0.3479808,0.40845156,0.36219156,0.4223954,0.3420043,0.40353274,0.4900124,0.4282719,0.45902345,0.38305205,0.5322329,0.39186555,0.5073544,0.6289036,0.31109372,0.6328007,0.31116563,0.6435526,0.45180672,0.6296923,0.4479253,0.650708,0.5030025,0.63839877,0.48589438,0
0.33824122,0.40202317,0.33010298,0.39368296,0.32868308,0.38985217,0.3326873,0.36639804,0.34582025,0.356983,0.38996506,0.3630528,0.43291375,0.3488546,0.39852154,0.5042823,0.445842,0.45020962,0.38169166,0.52209723,0.40548295,0.4889977,0.6163849,0.32659754,0.63795483,0.32419854,0.6374491,0.44871923,0.64602023,0.44459724,0.6751044,0.5466461,0.639186,0.4878262,0
0.3378873,0.40089887,0.33048397,0.392919,0.32947588,0.3881436,0.335019,0.36626452,0.34887105,0.35218677,0.3911757,0.3622517,0.436343,0.34006724,0.3974253,0.5050183,0.45741653,0.43844157,0.38239437,0.5215417,0.40476835,0.48865208,0.6106171,0.34378013,0.6399543,0.32652068,0.63979304,0.48677,0.6527734,0.4691381,0.6874435,0.571869,0.6522955,0.5132101,0
0.332775,0.4023655,0.323992,0.39490062,0.32671273,0.39048553,0.3286537,0.36809716,0.34146416,0.35829228,0.39069366,0.3648183,0.42935973,0.34359127,0.40071177,0.50070846,0.4578882,0.43985206,0.38754854,0.51588434,0.43810195,0.48389685,0.6098629,0.32603005,0.63254136,0.32563293,0.6312618,0.46576554,0.6308521,0.4464938,0.6587928,0.53244084,0.6523737,0.49732786,0
0.3344193,0.40443632,0.32568246,0.40026364,0.3290686,0.39599538,0.3339722,0.3707784,0.33897358,0.36302584,0.378321,0.35960776,0.42823982,0.3439963,0.4010595,0.4897018,0.45540544,0.4461081,0.38747078,0.50956756,0.40673274,0.4989757,0.5916824,0.3441244,0.63217443,0.32870784,0.63008094,0.4467691,0.64571726,0.44551408,0.6601534,0.5317913,0.6401298,0.4868694,0
0.34194395,0.4033512,0.3320328,0.39818043,0.33078432,0.39595938,0.33625293,0.37145472,0.34141394,0.36276942,0.38103303,0.3628206,0.43074164,0.3458848,0.40157604,0.49305338,0.46379006,0.44551656,0.3841313,0.5287048,0.40406796,0.49696624,0.59285134,0.33016813,0.63104165,0.32170454,0.6306483,0.44308758,0.64669925,0.44011718,0.6347447,0.5009488,0.6391788,0.48513514,0
0.33236858,0.40091643,0.3254618,0.39647782,0.32763565,0.39300334,0.33787537,0.36524913,0.3385433,0.35775822,0.3819618,0.3523081,0.4242526,0.3317247,0.40360284,0.4739884,0.45495397,0.4225322,0.39194834,0.50685155,0.4040383,0.48767945,0.6110352,0.32434323,0.64212346,0.32351232,0.6468092,0.4496289,0.65233064,0.44733116,0.6455204,0.5085061,0.6278422,0.45569822,0
0.33358955,0.40221268,0.32508096,0.3976315,0.3278126,0.39461035,0.33342966,0.3652202,0.33417845,0.36036572,0.3773949,0.3513212,0.42124504,0.34213206,0.40277547,0.4788409,0.45433658,0.43442032,0.39371452,0.5128197,0.40710837,0.49703163,0.60600924,0.3241415,0.6298702,0.32819557,0.6469684,0.44552788,0.65098894,0.44636732,0.6529678,0.5103012,0.65461016,0.5108176,0
0.33289313,0.4064234,0.32358003,0.40066907,0.32652038,0.39590427,0.33530337,0.3716148,0.33880088,0.3632083,0.3813967,0.36625442,0.42447317,0.34627742,0.40380388,0.49228263,0.4580463,0.43941352,0.388671,0.5208961,0.40529153,0.49367115,0.60875726,0.32485405,0.6408125,0.32635954,0.6478058,0.4450102,0.6504673,0.44404,0.6375091,0.49974748,0.6400674,0.48616344,0
0.34110054,0.40672597,0.33123448,0.40115613,0.32996547,0.3985363,0.33428597,0.37334546,0.34102917,0.3644019,0.37788826,0.3630432,0.43065903,0.3474967,0.3977197,0.5014233,0.46257067,0.45100987,0.38968444,0.52516454,0.39989242,0.50938785,0.5922047,0.33034518,0.6296236,0.3300187,0.6462426,0.44191703,0.66186345,0.4438114,0.63903123,0.5009231,0.63995147,0.48697317,0
